contrast_id	gene_id	gene_key	baseline_expression	spread_i	n_methods	gene_name	gene_start	gene_end	gene_length_bp	length_source	log10_gene_length	baseline_rank_pct	baseline_bin	head_indicator	time_bin
DT_vs_D_24h	ENSG00000271011_AC010680.3	ENSG00000271011	-0.8058775662016221	0.20876936511189997	6	ENSG00000271011	178577103	178577622	520	GTF gene span	2.716003343634799	0.18527149848520158	Non-head	0	Late
DT_vs_D_24h	ENSG00000271079_CTAGE15	ENSG00000271079	2.0754043637838633	0.10514738369927604	6	CTAGE15	143571801	143574387	2587	GTF gene span	3.4127964287165433	0.3451409927755768	Non-head	0	Late
DT_vs_D_24h	ENSG00000271122_AC018647.2	ENSG00000271122	2.997637265384876	0.17118022802818358	6	HERPUD2-AS1	35695204	35699413	4210	GTF gene span	3.6242820958356683	0.3989163365182941	Non-head	0	Late
DT_vs_D_24h	ENSG00000271133_AC004130.2	ENSG00000271133	3.3799427869940244	0.7631270163843815	6	ITGB8-AS1	20328284	20332030	3747	GTF gene span	3.573683693093798	0.4282218597063622	Non-head	0	Late
DT_vs_D_24h	ENSG00000271141_AC010680.4	ENSG00000271141	0.12803506845820276	0.053042599868247206	6	ENSG00000271141	178616581	178617123	543	GTF gene span	2.734799829588847	0.24201817758098346	Non-head	0	Late
DT_vs_D_24h	ENSG00000271147_ARMCX5-GPRASP2	ENSG00000271147	2.4638922799541714	0.5617238321056486	6	ENSG00000271147	102599512	102714671	115160	GTF gene span	5.061301656206044	0.36599860172453974	Non-head	0	Late
DT_vs_D_24h	ENSG00000271151_AC016737.1	ENSG00000271151	-0.8379015937465104	0.2529818071083262	6	ENSG00000271151	173968351	173969418	1068	GTF gene span	3.0285712526925375	0.1846888837100909	Non-head	0	Late
DT_vs_D_24h	ENSG00000271155_AL161729.1	ENSG00000271155	-0.4159530591609554	0.10005918887802473	6	ENSG00000271155	95506235	95507636	1402	GTF gene span	3.14674801363064	0.21201351666278256	Non-head	0	Late
DT_vs_D_24h	ENSG00000271200_AC099791.2	ENSG00000271200	-2.3994603119069207	0.3092628187178238	6	PATJ-DT	61741998	61742424	427	GTF gene span	2.630427875025024	0.07603122815194593	Non-head	0	Late
DT_vs_D_24h	ENSG00000271204_AC016831.5	ENSG00000271204	2.0084843427196644	0.4821703954650328	6	ENSG00000271204	130930209	130932206	1998	GTF gene span	3.3005954838899636	0.3412374737823351	Non-head	0	Late
DT_vs_D_24h	ENSG00000271270_TMCC1-AS1	ENSG00000271270	0.6975663170768434	0.15818686437719154	6	TMCC1-DT	129893788	129918579	24792	GTF gene span	4.394311563231226	0.27120717781402937	Non-head	0	Late
DT_vs_D_24h	ENSG00000271303_SRXN1	ENSG00000271303	5.4341509028088915	0.26457643478588716	6	SRXN1	646614	653404	6791	GTF gene span	3.8319337304667456	0.7019925425308786	Non-head	0	Late
DT_vs_D_24h	ENSG00000271321_CTAGE6	ENSG00000271321	-2.7147558559378693	1.2845147418367044	6	CTAGE6	143755089	143757696	2608	GTF gene span	3.4163075870598827	0.05692146352831508	Non-head	0	Late
DT_vs_D_24h	ENSG00000271327_AC010201.2	ENSG00000271327	-2.1253069234628295	0.42582309114245975	6	ENSG00000271327	89367807	89369301	1495	GTF gene span	3.1746411926604483	0.09537403868562107	Non-head	0	Late
DT_vs_D_24h	ENSG00000271335_AL117336.2	ENSG00000271335	-0.14739299474561607	0.16433955607804235	6	CCNY-AS1	35219881	35337256	117376	GTF gene span	5.069579305317889	0.22762759263574925	Non-head	0	Late
DT_vs_D_24h	ENSG00000271344_AC018638.6	ENSG00000271344	-2.3614270360625835	0.44076663423260487	6	ENSG00000271344	128690451	128691717	1267	GTF gene span	3.1027766148834415	0.08139128408296434	Non-head	0	Late
DT_vs_D_24h	ENSG00000271380_AL451085.2	ENSG00000271380	-0.42348417292450263	0.050627439759341517	6	PYGO2-AS1	154961825	154962623	799	GTF gene span	2.902546779313991	0.2113726404101608	Non-head	0	Late
DT_vs_D_24h	ENSG00000271382_AC012464.3	ENSG00000271382	-2.8850740707764513	0.4967618917206472	6	ENSG00000271382	93945041	93947813	2773	GTF gene span	3.4429498695778618	0.04672570496387789	Non-head	0	Late
DT_vs_D_24h	ENSG00000271383_NBPF19	ENSG00000271383	5.679890713354774	0.8761341766855217	6	NBPF19	149474815	149556361	81547	GTF gene span	4.911407988584007	0.7415520857608949	Non-head	0	Late
DT_vs_D_24h	ENSG00000271384_AL161729.3	ENSG00000271384	-2.5223611962359302	0.15958606045928264	6	ENSG00000271384	95406990	95407662	673	GTF gene span	2.828015064223977	0.06793288277790725	Non-head	0	Late
DT_vs_D_24h	ENSG00000271387_AL445228.2	ENSG00000271387	-1.6187904811449056	0.2321746291986725	6	C1orf21-DT	184385233	184386910	1678	GTF gene span	3.2247919564926817	0.13446749009554881	Non-head	0	Late
DT_vs_D_24h	ENSG00000271425_NBPF10	ENSG00000271425	5.663497563420853	1.2884238057238195	6	NBPF10	146064711	146229000	164290	GTF gene span	5.215611129612849	0.7384642274528082	Non-head	0	Late
DT_vs_D_24h	ENSG00000271427_AL358072.1	ENSG00000271427	-1.6303259098511065	1.6476683775270529	6	ENSG00000271427	117364899	117365473	575	GTF gene span	2.7596678446896306	0.1327779072477278	Non-head	0	Late
DT_vs_D_24h	ENSG00000271447_MMP28	ENSG00000271447	5.2170477974907765	0.47767143479047425	6	MMP28	35756249	35795719	39471	GTF gene span	4.596278129409967	0.6666860871591703	Non-head	0	Late
DT_vs_D_24h	ENSG00000271452_AC005034.5	ENSG00000271452	-1.5844249596489146	0.19078128308909995	6	ENSG00000271452	75669989	75670454	466	GTF gene span	2.66838591669	0.13743882544861338	Non-head	0	Late
DT_vs_D_24h	ENSG00000271503_CCL5	ENSG00000271503	-3.37554059833131	0.23087796889482617	6	CCL5	35871491	35880793	9303	GTF gene span	3.968623020956989	0.02604288044744815	Non-head	0	Late
DT_vs_D_24h	ENSG00000271533_Z83843.1	ENSG00000271533	3.4640571527463635	0.4679143797021815	6	ENSG00000271533	74209976	74213660	3685	GTF gene span	3.56643749219507	0.43608715917035656	Non-head	0	Late
DT_vs_D_24h	ENSG00000271551_AL355297.4	ENSG00000271551	-1.319490530211345	0.10494124687174275	6	ENSG00000271551	156776360	156778422	2063	GTF gene span	3.3144992279731516	0.15398508506175718	Non-head	0	Late
DT_vs_D_24h	ENSG00000271553_AC018638.7	ENSG00000271553	-0.454302476610573	0.12243069753442593	6	ENSG00000271553	128667043	128668156	1114	GTF gene span	3.04688519083771	0.20933348869727336	Non-head	0	Late
DT_vs_D_24h	ENSG00000271576_AL359504.2	ENSG00000271576	-1.2884206565420715	0.07285773865995859	6	PRKACB-DT	84076329	84078555	2227	GTF gene span	3.347720217034038	0.15707294336984387	Non-head	0	Late
DT_vs_D_24h	ENSG00000271590_AC108463.3	ENSG00000271590	-2.1253069234628295	0.0949824489319084	6	ENSG00000271590	111210995	111212476	1482	GTF gene span	3.170848203643309	0.09537403868562107	Non-head	0	Late
DT_vs_D_24h	ENSG00000271601_LIX1L	ENSG00000271601	4.401417500616441	1.2893474619188332	6	LIX1L	145933423	145958055	24633	GTF gene span	4.391517306849448	0.5428804474481472	Non-head	0	Late
DT_vs_D_24h	ENSG00000271605_MILR1	ENSG00000271605	0.2719280397324158	0.24876351203485772	6	MILR1	64449037	64492770	43734	GTF gene span	4.640819200612231	0.2501747844325332	Non-head	0	Late
DT_vs_D_24h	ENSG00000271614_ATP2B1-AS1	ENSG00000271614	-0.454302476610573	0.09772145230544646	6	ATP2B1-AS1	89708177	90143524	435348	GTF gene span	5.638836553640001	0.20933348869727336	Non-head	0	Late
DT_vs_D_24h	ENSG00000271643_AC112220.2	ENSG00000271643	2.1871155474704196	0.28578905151803446	6	PDCD6IP-DT	33778710	33799029	20320	GTF gene span	4.307923703611881	0.35096714052668376	Non-head	0	Late
DT_vs_D_24h	ENSG00000271646_AC099343.3	ENSG00000271646	0.1743439200525772	0.5126197820827347	6	IRF2-DT	184474666	184502681	28016	GTF gene span	4.447406128739371	0.24446515963644838	Non-head	0	Late
DT_vs_D_24h	ENSG00000271659_AL161729.4	ENSG00000271659	-1.2366286850003307	0.06120340198286684	6	ENSG00000271659	95514045	95514520	476	GTF gene span	2.677606952720493	0.1602773246329527	Non-head	0	Late
DT_vs_D_24h	ENSG00000271714_AC010501.2	ENSG00000271714	-2.5832585785558324	0.15513166460641495	6	FAM169A-AS1	74865893	74867854	1962	GTF gene span	3.29269900304393	0.06566068515497553	Non-head	0	Late
DT_vs_D_24h	ENSG00000271737_AC008608.2	ENSG00000271737	-1.1993682554661984	0.03758795382680058	6	ENSG00000271737	134004809	134005577	769	GTF gene span	2.885926339801431	0.16173386157072944	Non-head	0	Late
DT_vs_D_24h	ENSG00000271746_AL031848.2	ENSG00000271746	-2.2299297586805467	0.19670392472729364	6	ENSG00000271746	6393555	6394391	837	GTF gene span	2.92272545799326	0.09106268934980191	Non-head	0	Late
DT_vs_D_24h	ENSG00000271754_AL355802.3	ENSG00000271754	-1.2096888936839765	0.10457298227758365	6	ENSG00000271754	43519180	43519724	545	GTF gene span	2.7363965022766426	0.1612677697506409	Non-head	0	Late
DT_vs_D_24h	ENSG00000271755_AL031118.1	ENSG00000271755	-2.108645197754643	0.2768773220733082	6	ENSG00000271755	27404010	27406964	2955	GTF gene span	3.4705574852172743	0.09921929620135167	Non-head	0	Late
DT_vs_D_24h	ENSG00000271778_AC080013.3	ENSG00000271778	-0.3477363475214503	0.5448259974757506	6	ENSG00000271778	158782547	158783124	578	GTF gene span	2.761927838420529	0.21527615940340247	Non-head	0	Late
DT_vs_D_24h	ENSG00000271780_AL118558.3	ENSG00000271780	0.5438225451828383	0.35452590096686515	6	ENSG00000271780	101948125	101963357	15233	GTF gene span	4.1827854420846835	0.2635749242600792	Non-head	0	Late
DT_vs_D_24h	ENSG00000271781_AC026740.1	ENSG00000271781	-1.3826703685451516	0.22466209008817545	6	ENSG00000271781	675826	676616	791	GTF gene span	2.8981764834976764	0.15002330459100444	Non-head	0	Late
DT_vs_D_24h	ENSG00000271784_AL031055.1	ENSG00000271784	-2.5166709703292804	0.4159067086410742	6	TP53RK-DT	46689659	46690289	631	GTF gene span	2.8000293592441343	0.07043812631088324	Non-head	0	Late
DT_vs_D_24h	ENSG00000271789_AL080317.1	ENSG00000271789	-0.1504188846075734	0.05347900040356013	6	ENSG00000271789	111297126	111298510	1385	GTF gene span	3.1414497734004674	0.22692845490561642	Non-head	0	Late
DT_vs_D_24h	ENSG00000271795_AC011337.1	ENSG00000271795	-1.809803280591133	1.0485868273715038	6	ENSG00000271795	151509453	151512769	3317	GTF gene span	3.5207454715194824	0.11955255185271499	Non-head	0	Late
DT_vs_D_24h	ENSG00000271797_AC008494.3	ENSG00000271797	-1.9477110375812967	0.17027649086359134	6	ENSG00000271797	115262505	115265779	3275	GTF gene span	3.515211304327802	0.11046376136098811	Non-head	0	Late
DT_vs_D_24h	ENSG00000271826_PLS3-AS1	ENSG00000271826	0.07649283367975132	0.181929385029922	6	PLS3-AS1	115518182	115562731	44550	GTF gene span	4.648847708372894	0.2392798881379632	Non-head	0	Late
DT_vs_D_24h	ENSG00000271828_AC008937.3	ENSG00000271828	-2.3614270360625835	0.2695335307144206	6	ENSG00000271828	56927874	56929573	1700	GTF gene span	3.230448921378274	0.08139128408296434	Non-head	0	Late
DT_vs_D_24h	ENSG00000271843_AC012557.1	ENSG00000271843	-0.9438112733788157	1.9645295432635654	6	ENSG00000271843	64008082	64008692	611	GTF gene span	2.786041210242554	0.17880447448147285	Non-head	0	Late
DT_vs_D_24h	ENSG00000271851_AC087501.4	ENSG00000271851	-0.08965630217995482	0.0672613235668064	6	ENSG00000271851	9553323	9555696	2374	GTF gene span	3.3754807146185724	0.23065718946632485	Non-head	0	Late
DT_vs_D_24h	ENSG00000271855_AC073195.1	ENSG00000271855	-0.2484183675565329	0.05453188784329083	6	ENSG00000271855	9555874	9579635	23762	GTF gene span	4.375882991545229	0.22191796783966442	Non-head	0	Late
DT_vs_D_24h	ENSG00000271857_AL096865.1	ENSG00000271857	-2.4720766007494928	0.25254010469789095	6	ENSG00000271857	45421079	45422005	927	GTF gene span	2.967079734144497	0.07405033791656956	Non-head	0	Late
DT_vs_D_24h	ENSG00000271858_CYB561D2	ENSG00000271858	-0.7235362150192862	0.2345056106313647	6	ENSG00000271858	50365334	50368197	2864	GTF gene span	3.456973013635818	0.19144721510137497	Non-head	0	Late
DT_vs_D_24h	ENSG00000271862_AC104118.1	ENSG00000271862	0.04209973318349766	0.13856741049451665	6	ENSG00000271862	83049376	83050964	1589	GTF gene span	3.2011238972073794	0.2375320438126311	Non-head	0	Late
DT_vs_D_24h	ENSG00000271869_AC026979.2	ENSG00000271869	-1.7050317823929202	0.2588297218080491	6	DCTN6-DT	30155828	30156673	846	GTF gene span	2.9273703630390235	0.12666045210906549	Non-head	0	Late
DT_vs_D_24h	ENSG00000271871_AC005740.4	ENSG00000271871	-2.273991715140904	0.07923552554965961	6	ENSG00000271871	141952419	141953375	957	GTF gene span	2.9809119377768436	0.08692612444651597	Non-head	0	Late
DT_vs_D_24h	ENSG00000271882_AP001330.4	ENSG00000271882	-3.3044065137677125	0.3117621542311559	6	ENSG00000271882	101208148	101208558	411	GTF gene span	2.6138418218760693	0.03297599627126544	Non-head	0	Late
DT_vs_D_24h	ENSG00000271888_AL136162.1	ENSG00000271888	-1.6864478282964934	0.075746604597915	6	JARID2-DT	15243923	15245000	1078	GTF gene span	3.03261876085072	0.130447448147285	Non-head	0	Late
DT_vs_D_24h	ENSG00000271913_AL035530.2	ENSG00000271913	0.10081202806834004	0.06403552644691379	6	TAGAP-AS1	158988178	159088114	99937	GTF gene span	4.999726308254446	0.24073642507573992	Non-head	0	Late
DT_vs_D_24h	ENSG00000271917_AL357568.2	ENSG00000271917	-0.7524232489693141	1.2996610897612282	6	ENSG00000271917	164828436	164829952	1517	GTF gene span	3.1809855807867304	0.18888371009088792	Non-head	0	Late
DT_vs_D_24h	ENSG00000271918_AC034236.2	ENSG00000271918	0.9373594919815298	0.32189959483970626	6	COMMD10-AS1	116083807	116085455	1649	GTF gene span	3.217220655644519	0.28454905616406434	Non-head	0	Late
DT_vs_D_24h	ENSG00000271926_AC008972.1	ENSG00000271926	-1.2415577039027126	0.18672859675844672	6	ENSG00000271926	72953635	72954274	640	GTF gene span	2.806179973983887	0.15969470985784198	Non-head	0	Late
DT_vs_D_24h	ENSG00000271936_AC012073.1	ENSG00000271936	0.9655835877978896	0.354009129500028	6	ENSG00000271936	24825610	24826717	1108	GTF gene span	3.044539760392411	0.2857142857142857	Non-head	0	Late
DT_vs_D_24h	ENSG00000271937_AC104187.1	ENSG00000271937	-3.8752418555893193	1.2839328320661159	6	ENSG00000271937	44337941	44338552	612	GTF gene span	2.7867514221455614	0.013982754602656723	Non-head	0	Late
DT_vs_D_24h	ENSG00000271964_AC090948.1	ENSG00000271964	-1.116132996301536	0.10857994063178239	6	ENSG00000271964	16314439	16314987	549	GTF gene span	2.739572344450092	0.16709391750174785	Non-head	0	Late
DT_vs_D_24h	ENSG00000271966_AC021321.1	ENSG00000271966	-1.8995599340777127	0.1745298448227815	6	ARFGEF1-DT	67343138	67491875	148738	GTF gene span	5.172421937466084	0.11244465159636448	Non-head	0	Late
DT_vs_D_24h	ENSG00000271967_AL583856.2	ENSG00000271967	-2.2337485978858296	1.6812874649551321	6	ENSG00000271967	70596438	70596980	543	GTF gene span	2.734799829588847	0.08873223024935913	Non-head	0	Late
DT_vs_D_24h	ENSG00000271969_U47924.1	ENSG00000271969	-0.426676714898676	0.17677601225771655	6	ENSG00000271969	6964949	6965382	434	GTF gene span	2.637489729512511	0.2110230715450944	Non-head	0	Late
DT_vs_D_24h	ENSG00000271971_AC120053.1	ENSG00000271971	-0.30884665211212453	0.46477456114028093	6	ENSG00000271971	93715378	93716113	736	GTF gene span	2.866877814337499	0.21842227918900023	Non-head	0	Late
DT_vs_D_24h	ENSG00000271976_AC012467.2	ENSG00000271976	1.8914992427411437	0.631036314386399	6	ENSG00000271976	53858994	53861576	2583	GTF gene span	3.412124406173317	0.3343043579585178	Non-head	0	Late
DT_vs_D_24h	ENSG00000271978_AL359643.2	ENSG00000271978	-0.9069119136582916	0.052594727683653364	6	ENSG00000271978	5031756	5054423	22668	GTF gene span	4.355413203969459	0.18014448846422745	Non-head	0	Late
DT_vs_D_24h	ENSG00000271980_AC012640.4	ENSG00000271980	-2.1919913716330965	0.3529940956566262	6	CCT5-AS1	10264597	10267146	2550	GTF gene span	3.406540180433955	0.0933931484502447	Non-head	0	Late
DT_vs_D_24h	ENSG00000271991_AC013400.1	ENSG00000271991	-3.1496657924046656	0.12123715086478828	6	TTC32-DT	19901333	19903501	2169	GTF gene span	3.336259552014193	0.03652994639944069	Non-head	0	Late
DT_vs_D_24h	ENSG00000271992_AL354872.2	ENSG00000271992	-2.5832585785558324	0.26776922240511014	6	ENSG00000271992	70445071	70445536	466	GTF gene span	2.66838591669	0.06566068515497553	Non-head	0	Late
DT_vs_D_24h	ENSG00000271993_AC126118.1	ENSG00000271993	-1.9477110375812967	0.24835019925107527	6	ENSG00000271993	37182107	37182734	628	GTF gene span	2.797959643737196	0.11046376136098811	Non-head	0	Late
DT_vs_D_24h	ENSG00000271998_AC034229.3	ENSG00000271998	-1.5340140457106193	0.3296689501502599	6	ENSG00000271998	10195187	10197622	2436	GTF gene span	3.3866772839608377	0.13947797716150082	Non-head	0	Late
DT_vs_D_24h	ENSG00000272008_AL139274.2	ENSG00000272008	-1.4437685731081171	0.3843346490712409	6	ENSG00000272008	87151159	87155491	4333	GTF gene span	3.636788689034375	0.14687718480540665	Non-head	0	Late
DT_vs_D_24h	ENSG00000272010_AC100814.1	ENSG00000272010	-0.4559271533964242	1.3627751872189875	6	ENSG00000272010	65591850	65592472	623	GTF gene span	2.7944880466591697	0.20904218130971802	Non-head	0	Late
DT_vs_D_24h	ENSG00000272024_AC064807.4	ENSG00000272024	-3.08315895638504	0.1507212236717475	6	ENSG00000272024	51950284	51950690	407	GTF gene span	2.60959440922522	0.03833605220228385	Non-head	0	Late
DT_vs_D_24h	ENSG00000272031_ANKRD34A	ENSG00000272031	0.944679774057824	0.49043796052230737	6	ANKRD34A	145959441	145964575	5135	GTF gene span	3.710540447933297	0.2848403635516197	Non-head	0	Late
DT_vs_D_24h	ENSG00000272033_AL136984.1	ENSG00000272033	-0.101909625724832	0.10872712161254575	6	ENSG00000272033	167379108	167381000	1893	GTF gene span	3.277150613963797	0.2300163132137031	Non-head	0	Late
DT_vs_D_24h	ENSG00000272037_AP002907.1	ENSG00000272037	-1.4490598477447865	0.1867911807658934	6	ENSG00000272037	102256392	102257821	1430	GTF gene span	3.155336037465062	0.14536238639011886	Non-head	0	Late
DT_vs_D_24h	ENSG00000272047_GTF2H5	ENSG00000272047	3.843701821044922	0.5804154390204237	6	GTF2H5	158167749	158199344	31596	GTF gene span	4.499632105153693	0.4740153810300629	Non-head	0	Late
DT_vs_D_24h	ENSG00000272054_AC007390.2	ENSG00000272054	0.8912994237368197	0.1982878894409191	6	ENSG00000272054	37208875	37212677	3803	GTF gene span	3.5801263254115825	0.2825099044511769	Non-head	0	Late
DT_vs_D_24h	ENSG00000272056_AC013472.3	ENSG00000272056	-2.02243591673372	0.1360817805999305	6	ENSG00000272056	27053618	27054276	659	GTF gene span	2.8188854145940097	0.10492892099743649	Non-head	0	Late
DT_vs_D_24h	ENSG00000272068_AL365181.2	ENSG00000272068	2.7511128043736792	1.0062666233594868	6	BCAN-AS1	156637783	156641004	3222	GTF gene span	3.5081255360831993	0.3824283383826614	Non-head	0	Late
DT_vs_D_24h	ENSG00000272072_AC004492.1	ENSG00000272072	-1.741507887657446	0.19272455243763542	6	ENSG00000272072	107192559	107193300	742	GTF gene span	2.870403905279027	0.12450477744115591	Non-head	0	Late
DT_vs_D_24h	ENSG00000272076_AC090186.1	ENSG00000272076	-2.286241083636176	0.3765315644229077	6	ENSG00000272076	51810110	51810681	572	GTF gene span	2.7573960287930244	0.0849452342111396	Non-head	0	Late
DT_vs_D_24h	ENSG00000272077_AC124045.1	ENSG00000272077	0.5693362143117009	0.14652481710225718	6	ENSG00000272077	44667412	44669364	1953	GTF gene span	3.2907022432878543	0.2644488464227453	Non-head	0	Late
DT_vs_D_24h	ENSG00000272079_AC004233.2	ENSG00000272079	0.9669236750152472	0.08499438208313534	6	ENSG00000272079	3004871	3007388	2518	GTF gene span	3.401055725771844	0.2858308086693079	Non-head	0	Late
DT_vs_D_24h	ENSG00000272081_AC008972.2	ENSG00000272081	-1.2096888936839765	0.1895433291132749	6	FCHO2-DT	72940349	72955923	15575	GTF gene span	4.192428055331208	0.1612677697506409	Non-head	0	Late
DT_vs_D_24h	ENSG00000272084_AL137127.1	ENSG00000272084	-0.14090913368432162	0.4602650024967751	6	ENSG00000272084	19072110	19075511	3402	GTF gene span	3.5317343092765503	0.22786063854579353	Non-head	0	Late
DT_vs_D_24h	ENSG00000272086_AC025181.2	ENSG00000272086	-0.05820985996088135	0.03933799060361613	6	GOLPH3-DT	32173376	32175885	2510	GTF gene span	3.399673721481038	0.23246329526916804	Non-head	0	Late
DT_vs_D_24h	ENSG00000272087_AC080013.4	ENSG00000272087	3.215470703712504	0.9264436203830342	6	ENSG00000272087	158693120	158693768	649	GTF gene span	2.812244696800369	0.4158121649965043	Non-head	0	Late
DT_vs_D_24h	ENSG00000272092_AC087623.2	ENSG00000272092	-1.3813699166922095	0.13992131421966733	6	ENSG00000272092	38382364	38383461	1098	GTF gene span	3.040602340114073	0.1500815660685155	Non-head	0	Late
DT_vs_D_24h	ENSG00000272103_AC026741.1	ENSG00000272103	-2.875690016111216	0.4935152919474973	6	ENSG00000272103	36861736	36867238	5503	GTF gene span	3.7405995128111567	0.049755301794453505	Non-head	0	Late
