gene,gene_symbol,auc_DOX@24h,fdr_DOX@24h,auc_DOX@4h,fdr_DOX@4h,baseline_mean,region,is_DDR
ENSG00000253327_RAD21-AS1,RAD21-AS1,0.875,0.2398266314,0.3125,0.8907828283,2.822228257,mid,False
ENSG00000258689_LINC01269,LINC01269,0.875,0.2398266314,0.3125,0.8907828283,2.757230693,mid,False
ENSG00000261219_AC090651.1,AC090651.1,0.875,0.2398266314,0.3125,0.8907828283,0.8991484415,tail,False
ENSG00000263235_AC006111.2,AC006111.2,0.875,0.2398266314,0.3125,0.8907828283,3.94747255,mid,False
ENSG00000263335_AF001548.2,AF001548.2,0.875,0.2398266314,0.3125,0.8907828283,2.906540679,mid,False
ENSG00000266967_AARSD1,AARSD1,0.875,0.2398266314,0.3125,0.8907828283,8.74645745,mid,False
ENSG00000270607_AC009549.1,AC009549.1,0.875,0.2398266314,0.3125,0.8907828283,2.162593474,tail,False
ENSG00000276232_AC006064.5,AC006064.5,0.875,0.2398266314,0.3125,0.8907828283,11.00510767,mid,False
ENSG00000278356_AC005911.1,AC005911.1,0.875,0.2398266314,0.3125,0.8907828283,1.845084348,tail,False
ENSG00000278546_AC003101.2,AC003101.2,0.875,0.2398266314,0.3125,0.8907828283,2.500959784,mid,False
ENSG00000280136_AC240565.1,AC240565.1,0.875,0.2398266314,0.3125,0.8907828283,3.364629846,mid,False
ENSG00000287022_AC079841.2,AC079841.2,0.875,0.2398266314,0.3125,0.8907828283,2.003877535,tail,False
ENSG00000287104_AC097382.3,AC097382.3,0.875,0.2398266314,0.3125,0.8907828283,5.166795024,mid,False
ENSG00000287431_AC027601.6,AC027601.6,0.875,0.2398266314,0.3125,0.8907828283,6.986120038,mid,False
ENSG00000184502_GAST,GAST,0.875,0.1825605599,0.375,0.8907828283,0.214430596,tail,False
ENSG00000143107_FNDC7,FNDC7,0.875,0.2398266314,0.375,0.8907828283,0.3479900702,tail,False
ENSG00000015285_WAS,WAS,0.875,0.2398266314,0.375,0.9757531227,1.951486757,tail,False
ENSG00000021762_OSBPL5,OSBPL5,0.875,0.2398266314,0.375,0.9757531227,12.00088413,head,False
ENSG00000042832_TG,TG,0.875,0.2398266314,0.375,0.9757531227,3.314672898,mid,False
ENSG00000076108_BAZ2A,BAZ2A,0.875,0.2398266314,0.375,0.9757531227,11.80155204,head,False
ENSG00000078814_MYH7B,MYH7B,0.875,0.2398266314,0.375,0.9757531227,1.177437109,tail,False
ENSG00000080802_CNOT4,CNOT4,0.875,0.2398266314,0.375,0.9757531227,9.48821168,mid,False
ENSG00000083307_GRHL2,GRHL2,0.875,0.2398266314,0.375,0.9757531227,11.49366391,head,False
ENSG00000088538_DOCK3,DOCK3,0.875,0.2398266314,0.375,0.9757531227,4.558017278,mid,False
ENSG00000105982_RNF32,RNF32,0.875,0.2398266314,0.375,0.9757531227,1.984380777,tail,False
ENSG00000110074_FOXRED1,FOXRED1,0.875,0.2398266314,0.375,0.9757531227,8.724733504,mid,False
ENSG00000117266_CDK18,CDK18,0.875,0.2398266314,0.375,0.9757531227,9.878597695,mid,False
ENSG00000131018_SYNE1,SYNE1,0.875,0.2398266314,0.375,0.9757531227,6.815114505,mid,False
ENSG00000139990_DCAF5,DCAF5,0.875,0.2398266314,0.375,0.9757531227,10.25647617,mid,False
ENSG00000143409_MINDY1,MINDY1,0.875,0.2398266314,0.375,0.9757531227,8.630327982,mid,False
ENSG00000149929_HIRIP3,HIRIP3,0.875,0.2398266314,0.375,0.9757531227,7.497153181,mid,False
ENSG00000158987_RAPGEF6,RAPGEF6,0.875,0.2398266314,0.375,0.9757531227,10.22878283,mid,False
ENSG00000160781_PAQR6,PAQR6,0.875,0.2398266314,0.375,0.9757531227,7.599199183,mid,False
ENSG00000162415_ZSWIM5,ZSWIM5,0.875,0.2398266314,0.375,0.9757531227,3.540076881,mid,False
ENSG00000163704_PRRT3,PRRT3,0.875,0.2398266314,0.375,0.9757531227,5.652055832,mid,False
ENSG00000166169_POLL,POLL,0.875,0.2398266314,0.375,0.9757531227,9.334779839,mid,False
ENSG00000168591_TMUB2,TMUB2,0.875,0.2398266314,0.375,0.9757531227,9.038695417,mid,False
ENSG00000170919_TPT1-AS1,TPT1-AS1,0.875,0.2398266314,0.375,0.9757531227,7.017688405,mid,False
ENSG00000171044_XKR6,XKR6,0.875,0.2398266314,0.375,0.9757531227,6.491867884,mid,False
ENSG00000171747_LGALS4,LGALS4,0.875,0.2398266314,0.375,0.9757531227,1.497954638,tail,False
ENSG00000181798_LINC00471,LINC00471,0.875,0.2398266314,0.375,0.9757531227,3.572649069,mid,False
ENSG00000196712_NF1,NF1,0.875,0.2398266314,0.375,0.9757531227,11.8847534,head,False
ENSG00000198799_LRIG2,LRIG2,0.875,0.2398266314,0.375,0.9757531227,9.521179064,mid,False
ENSG00000198874_TYW1,TYW1,0.875,0.2398266314,0.375,0.9757531227,9.471860139,mid,False
ENSG00000227110_LMCD1-AS1,LMCD1-AS1,0.875,0.2398266314,0.375,0.9757531227,1.415196435,tail,False
ENSG00000229591_AC006017.1,AC006017.1,0.875,0.2398266314,0.375,0.9757531227,2.032796236,tail,False
ENSG00000230454_U73166.1,U73166.1,0.875,0.2398266314,0.375,0.9757531227,4.354016898,mid,False
ENSG00000230498_AL035409.1,AL035409.1,0.875,0.2398266314,0.375,0.9757531227,3.986916319,mid,False
ENSG00000231305_AC112484.1,AC112484.1,0.875,0.2398266314,0.375,0.9757531227,2.474056006,mid,False
ENSG00000235530_AC087294.1,AC087294.1,0.875,0.2398266314,0.375,0.9757531227,5.3350552,mid,False
ENSG00000236095_AL807757.2,AL807757.2,0.875,0.2398266314,0.375,0.9757531227,1.373138534,tail,False
ENSG00000237978_KCNMB2-AS1,KCNMB2-AS1,0.875,0.2398266314,0.375,0.9757531227,2.582994848,mid,False
ENSG00000240891_PLCXD2,PLCXD2,0.875,0.2398266314,0.375,0.9757531227,6.330398105,mid,False
ENSG00000255524_NPIPB8,NPIPB8,0.875,0.2398266314,0.375,0.9757531227,0.606567039,tail,False
ENSG00000256116_AP001453.1,AP001453.1,0.875,0.2398266314,0.375,0.9757531227,1.926063595,tail,False
ENSG00000257086_AP001453.2,AP001453.2,0.875,0.2398266314,0.375,0.9757531227,5.219299252,mid,False
ENSG00000259877_AC009113.1,AC009113.1,0.875,0.2398266314,0.375,0.9757531227,4.956220685,mid,False
ENSG00000260751_AC008870.2,AC008870.2,0.875,0.2398266314,0.375,0.9757531227,3.070373748,mid,False
ENSG00000261173_AC018845.3,AC018845.3,0.875,0.2398266314,0.375,0.9757531227,1.743554694,tail,False
ENSG00000261879_AC087500.1,AC087500.1,0.875,0.2398266314,0.375,0.9757531227,4.20204262,mid,False
ENSG00000267665_AC021683.3,AC021683.3,0.875,0.2398266314,0.375,0.9757531227,1.242703777,tail,False
ENSG00000267858_MZF1-AS1,MZF1-AS1,0.875,0.2398266314,0.375,0.9757531227,5.957717055,mid,False
ENSG00000269929_AL158152.1,AL158152.1,0.875,0.2398266314,0.375,0.9757531227,9.103684584,mid,False
ENSG00000270100_AC012065.4,AC012065.4,0.875,0.2398266314,0.375,0.9757531227,1.555960166,tail,False
ENSG00000271204_AC016831.5,AC016831.5,0.875,0.2398266314,0.375,0.9757531227,5.251393015,mid,False
ENSG00000272692_AC010997.4,AC010997.4,0.875,0.2398266314,0.375,0.9757531227,2.596324698,mid,False
ENSG00000277744_AC011462.4,AC011462.4,0.875,0.2398266314,0.375,0.9757531227,1.606053973,tail,False
ENSG00000278932_CR381653.1,CR381653.1,0.875,0.2398266314,0.375,0.9757531227,4.225219716,mid,False
ENSG00000281912_LINC01144,LINC01144,0.875,0.2398266314,0.375,0.9757531227,4.02158505,mid,False
ENSG00000283078_AL137077.2,AL137077.2,0.875,0.2398266314,0.375,0.9757531227,3.469002399,mid,False
ENSG00000287091_AC009961.4,AC009961.4,0.875,0.2398266314,0.375,0.9757531227,2.830543745,mid,False
ENSG00000188687_SLC4A5,SLC4A5,0.875,0.2398266314,0.40625,1,1.45814287,tail,False
ENSG00000163815_CLEC3B,CLEC3B,0.875,0.2398266314,0.4375,1,1.144599683,tail,False
ENSG00000272247_AC080013.5,AC080013.5,0.875,0.2398266314,0.4375,1,2.252811523,mid,False
ENSG00000010803_SCMH1,SCMH1,0.875,0.2398266314,0.4375,1,9.635129917,mid,False
ENSG00000087589_CASS4,CASS4,0.875,0.2398266314,0.4375,1,0.7858076378,tail,False
ENSG00000090889_KIF4A,KIF4A,0.875,0.2398266314,0.4375,1,9.171117468,mid,False
ENSG00000104941_RSPH6A,RSPH6A,0.875,0.2398266314,0.4375,1,0.5915026666,tail,False
ENSG00000112511_PHF1,PHF1,0.875,0.2398266314,0.4375,1,7.526550206,mid,False
ENSG00000114388_NPRL2,NPRL2,0.875,0.2398266314,0.4375,1,9.048814916,mid,False
ENSG00000115998_C2orf42,C2orf42,0.875,0.2398266314,0.4375,1,7.685715794,mid,False
ENSG00000120049_KCNIP2,KCNIP2,0.875,0.2398266314,0.4375,1,4.05355411,mid,False
ENSG00000121406_ZNF549,ZNF549,0.875,0.2398266314,0.4375,1,7.156192527,mid,False
ENSG00000122477_LRRC39,LRRC39,0.875,0.2398266314,0.4375,1,3.254803328,mid,False
ENSG00000122882_ECD,ECD,0.875,0.2398266314,0.4375,1,9.436698364,mid,False
ENSG00000124782_RREB1,RREB1,0.875,0.2398266314,0.4375,1,11.81917572,head,False
ENSG00000126653_NSRP1,NSRP1,0.875,0.2398266314,0.4375,1,8.771390884,mid,False
ENSG00000132326_PER2,PER2,0.875,0.2398266314,0.4375,1,10.62410157,mid,False
ENSG00000138161_CUZD1,CUZD1,0.875,0.2398266314,0.4375,1,4.657871325,mid,False
ENSG00000138615_CILP,CILP,0.875,0.2398266314,0.4375,1,0.9146695938,tail,False
ENSG00000140323_DISP2,DISP2,0.875,0.2398266314,0.4375,1,6.942527985,mid,False
ENSG00000140961_OSGIN1,OSGIN1,0.875,0.2398266314,0.4375,1,6.501412071,mid,False
ENSG00000156398_SFXN2,SFXN2,0.875,0.2398266314,0.4375,1,7.643807284,mid,False
ENSG00000156427_FGF18,FGF18,0.875,0.2398266314,0.4375,1,1.54151343,tail,False
ENSG00000156787_TBC1D31,TBC1D31,0.875,0.2398266314,0.4375,1,8.540233812,mid,False
ENSG00000160973_FOXH1,FOXH1,0.875,0.2398266314,0.4375,1,2.918628638,mid,False
ENSG00000163806_SPDYA,SPDYA,0.875,0.2398266314,0.4375,1,4.923526576,mid,False
ENSG00000164855_TMEM184A,TMEM184A,0.875,0.2398266314,0.4375,1,9.579382811,mid,False
ENSG00000164867_NOS3,NOS3,0.875,0.2398266314,0.4375,1,2.69806813,mid,False
ENSG00000173567_ADGRF3,ADGRF3,0.875,0.2398266314,0.4375,1,2.093972303,tail,False
ENSG00000173928_SWSAP1,SWSAP1,0.875,0.2398266314,0.4375,1,6.229435352,mid,False
ENSG00000174123_TLR10,TLR10,0.875,0.2398266314,0.4375,1,2.750372347,mid,False
ENSG00000176909_MAMSTR,MAMSTR,0.875,0.2398266314,0.4375,1,4.191284481,mid,False
ENSG00000179846_NKPD1,NKPD1,0.875,0.2398266314,0.4375,1,2.270356873,mid,False
ENSG00000183760_ACP7,ACP7,0.875,0.2398266314,0.4375,1,3.93268737,mid,False
ENSG00000185862_EVI2B,EVI2B,0.875,0.2398266314,0.4375,1,1.89953047,tail,False
ENSG00000188596_CFAP54,CFAP54,0.875,0.2398266314,0.4375,1,1.199328755,tail,False
ENSG00000188897_AC099489.1,AC099489.1,0.875,0.2398266314,0.4375,1,3.264505189,mid,False
ENSG00000196436_NPIPB15,NPIPB15,0.875,0.2398266314,0.4375,1,5.0908569,mid,False
ENSG00000197363_ZNF517,ZNF517,0.875,0.2398266314,0.4375,1,7.00510896,mid,False
ENSG00000215241_LINC02449,LINC02449,0.875,0.2398266314,0.4375,1,5.508838952,mid,False
ENSG00000218510_LINC00339,LINC00339,0.875,0.2398266314,0.4375,1,5.39402246,mid,False
ENSG00000231663_COA6-AS1,COA6-AS1,0.875,0.2398266314,0.4375,1,2.417302602,mid,False
ENSG00000246640_PICART1,PICART1,0.875,0.2398266314,0.4375,1,1.277695715,tail,False
ENSG00000250159_AC106791.1,AC106791.1,0.875,0.2398266314,0.4375,1,0.6812918292,tail,False
ENSG00000251169_LINC01843,LINC01843,0.875,0.2398266314,0.4375,1,3.542686182,mid,False
ENSG00000258525_AL049830.3,AL049830.3,0.875,0.2398266314,0.4375,1,3.294176321,mid,False
ENSG00000259768_AC004943.2,AC004943.2,0.875,0.2398266314,0.4375,1,6.606101527,mid,False
ENSG00000259828_AL355596.1,AL355596.1,0.875,0.2398266314,0.4375,1,5.755894653,mid,False
ENSG00000261054_AC036108.2,AC036108.2,0.875,0.2398266314,0.4375,1,1.968185289,tail,False
ENSG00000261758_AC117382.2,AC117382.2,0.875,0.2398266314,0.4375,1,3.752543828,mid,False
ENSG00000261934_PCDHGA9,PCDHGA9,0.875,0.2398266314,0.4375,1,5.035049318,mid,False
ENSG00000262227_AC004771.3,AC004771.3,0.875,0.2398266314,0.4375,1,3.909665415,mid,False
ENSG00000262514_AC020978.6,AC020978.6,0.875,0.2398266314,0.4375,1,2.293716328,mid,False
ENSG00000266498_AC055811.3,AC055811.3,0.875,0.2398266314,0.4375,1,2.335396887,mid,False
ENSG00000268584_AC073389.1,AC073389.1,0.875,0.2398266314,0.4375,1,4.093686159,mid,False
ENSG00000268996_MAN1B1-DT,MAN1B1-DT,0.875,0.2398266314,0.4375,1,5.425623786,mid,False
ENSG00000269924_AC024451.4,AC024451.4,0.875,0.2398266314,0.4375,1,3.136478423,mid,False
ENSG00000270049_AC009061.2,AC009061.2,0.875,0.2398266314,0.4375,1,4.688576994,mid,False
ENSG00000273270_AC090114.2,AC090114.2,0.875,0.2398266314,0.4375,1,5.810894616,mid,False
ENSG00000277152_AC110048.2,AC110048.2,0.875,0.2398266314,0.4375,1,2.777676284,mid,False
ENSG00000284713_SMIM38,SMIM38,0.875,0.2398266314,0.4375,1,1.679870661,tail,False
ENSG00000285053_TBCE,TBCE,0.875,0.2398266314,0.4375,1,6.358055226,mid,False
ENSG00000286613_AC006213.7,AC006213.7,0.875,0.2398266314,0.4375,1,1.734803304,tail,False
ENSG00000286626_AC090469.1,AC090469.1,0.875,0.2398266314,0.4375,1,2.188287084,tail,False
ENSG00000287263_AC008875.3,AC008875.3,0.875,0.2398266314,0.4375,1,3.20271856,mid,False
ENSG00000287697_Z99127.4,Z99127.4,0.875,0.2398266314,0.4375,1,4.767894044,mid,False
ENSG00000186115_CYP4F2,CYP4F2,0.875,0.1825605599,0.46875,1,0.2160434411,tail,False
ENSG00000273674_AC021752.1,AC021752.1,0.875,0.2398266314,0.46875,1,1.499849955,tail,False
ENSG00000286011_AC062037.3,AC062037.3,0.875,0.2398266314,0.46875,1,1.455662441,tail,False
ENSG00000131379_C3orf20,C3orf20,0.875,0.2398266314,0.5,1,0.5518451443,tail,False
ENSG00000149926_TLCD3B,TLCD3B,0.875,0.2398266314,0.5,1,0.6819558254,tail,False
ENSG00000156755_IGKV1OR-2,IGKV1OR-2,0.875,0.2398266314,0.5,1,1.727259322,tail,False
ENSG00000011426_ANLN,ANLN,0.875,0.2398266314,0.5,1,11.64870273,head,False
ENSG00000044090_CUL7,CUL7,0.875,0.2398266314,0.5,1,9.340968446,mid,False
ENSG00000065357_DGKA,DGKA,0.875,0.2398266314,0.5,1,10.30088486,mid,False
ENSG00000068137_PLEKHH3,PLEKHH3,0.875,0.2398266314,0.5,1,9.258361502,mid,False
ENSG00000070614_NDST1,NDST1,0.875,0.2398266314,0.5,1,11.20237917,mid,False
ENSG00000070778_PTPN21,PTPN21,0.875,0.2398266314,0.5,1,9.107639495,mid,False
ENSG00000073670_ADAM11,ADAM11,0.875,0.2398266314,0.5,1,2.70714165,mid,False
ENSG00000075407_ZNF37A,ZNF37A,0.875,0.2398266314,0.5,1,10.51466508,mid,False
ENSG00000080608_PUM3,PUM3,0.875,0.2398266314,0.5,1,10.63938794,mid,False
ENSG00000082516_GEMIN5,GEMIN5,0.875,0.2398266314,0.5,1,10.90122465,mid,False
ENSG00000082805_ERC1,ERC1,0.875,0.2398266314,0.5,1,11.44682341,mid,False
ENSG00000085382_HACE1,HACE1,0.875,0.2398266314,0.5,1,8.112709745,mid,False
ENSG00000089053_ANAPC5,ANAPC5,0.875,0.2398266314,0.5,1,11.42847279,mid,False
ENSG00000095564_BTAF1,BTAF1,0.875,0.2398266314,0.5,1,11.06174079,mid,False
ENSG00000100324_TAB1,TAB1,0.875,0.2398266314,0.5,1,9.631176922,mid,False
ENSG00000100941_PNN,PNN,0.875,0.2398266314,0.5,1,11.21479995,mid,False
ENSG00000100982_PCIF1,PCIF1,0.875,0.2398266314,0.5,1,9.349600836,mid,False
ENSG00000101213_PTK6,PTK6,0.875,0.2398266314,0.5,1,9.249674081,mid,False
ENSG00000101407_TTI1,TTI1,0.875,0.2398266314,0.5,1,9.797677626,mid,False
ENSG00000101868_POLA1,POLA1,0.875,0.2398266314,0.5,1,9.452277855,mid,False
ENSG00000106479_ZNF862,ZNF862,0.875,0.2398266314,0.5,1,8.172929068,mid,False
ENSG00000106603_COA1,COA1,0.875,0.2398266314,0.5,1,9.503742415,mid,False
ENSG00000106868_SUSD1,SUSD1,0.875,0.2398266314,0.5,1,7.476572394,mid,False
ENSG00000107331_ABCA2,ABCA2,0.875,0.2398266314,0.5,1,10.67272554,mid,False
ENSG00000107957_SH3PXD2A,SH3PXD2A,0.875,0.2398266314,0.5,1,13.35565403,head,False
ENSG00000109805_NCAPG,NCAPG,0.875,0.2398266314,0.5,1,9.621374068,mid,False
ENSG00000115239_ASB3,ASB3,0.875,0.2398266314,0.5,1,8.084495051,mid,False
ENSG00000116815_CD58,CD58,0.875,0.2398266314,0.5,1,8.288487499,mid,False
ENSG00000117013_KCNQ4,KCNQ4,0.875,0.2398266314,0.5,1,5.332462273,mid,False
ENSG00000119684_MLH3,MLH3,0.875,0.2398266314,0.5,1,9.845215746,mid,False
ENSG00000120833_SOCS2,SOCS2,0.875,0.2398266314,0.5,1,5.750779836,mid,False
ENSG00000123415_SMUG1,SMUG1,0.875,0.2398266314,0.5,1,8.940967676,mid,False
ENSG00000125843_AP5S1,AP5S1,0.875,0.2398266314,0.5,1,8.580449783,mid,False
ENSG00000127311_HELB,HELB,0.875,0.2398266314,0.5,1,7.940640301,mid,False
ENSG00000128408_RIBC2,RIBC2,0.875,0.2398266314,0.5,1,5.200216966,mid,False
ENSG00000130529_TRPM4,TRPM4,0.875,0.2398266314,0.5,1,9.978165717,mid,False
ENSG00000131484_AC091132.1,AC091132.1,0.875,0.2398266314,0.5,1,2.209148549,tail,False
ENSG00000131788_PIAS3,PIAS3,0.875,0.2398266314,0.5,1,10.46521161,mid,False
ENSG00000132394_EEFSEC,EEFSEC,0.875,0.2398266314,0.5,1,8.850505818,mid,False
ENSG00000135336_ORC3,ORC3,0.875,0.2398266314,0.5,1,9.021871446,mid,False
ENSG00000135931_ARMC9,ARMC9,0.875,0.2398266314,0.5,1,8.319540181,mid,False
ENSG00000138709_LARP1B,LARP1B,0.875,0.2398266314,0.5,1,10.29816901,mid,False
ENSG00000139842_CUL4A,CUL4A,0.875,0.2398266314,0.5,1,11.57204195,head,False
ENSG00000140506_LMAN1L,LMAN1L,0.875,0.2398266314,0.5,1,3.971683529,mid,False
ENSG00000140854_KATNB1,KATNB1,0.875,0.2398266314,0.5,1,9.094566998,mid,False
ENSG00000140939_NOL3,NOL3,0.875,0.2398266314,0.5,1,8.914304967,mid,False
ENSG00000143507_DUSP10,DUSP10,0.875,0.2398266314,0.5,1,7.660755015,mid,False
ENSG00000143748_NVL,NVL,0.875,0.2398266314,0.5,1,9.211383376,mid,False
ENSG00000145911_N4BP3,N4BP3,0.875,0.2398266314,0.5,1,8.186821016,mid,False
ENSG00000146592_CREB5,CREB5,0.875,0.2398266314,0.5,1,5.089948971,mid,False
ENSG00000148356_LRSAM1,LRSAM1,0.875,0.2398266314,0.5,1,8.931627639,mid,False
ENSG00000149043_SYT8,SYT8,0.875,0.2398266314,0.5,1,12.32093923,head,False
ENSG00000152795_HNRNPDL,HNRNPDL,0.875,0.2398266314,0.5,1,12.25209348,head,False
ENSG00000154930_ACSS1,ACSS1,0.875,0.2398266314,0.5,1,1.196279038,tail,False
ENSG00000155980_KIF5A,KIF5A,0.875,0.2398266314,0.5,1,1.662830536,tail,False
ENSG00000156299_TIAM1,TIAM1,0.875,0.2398266314,0.5,1,9.37756444,mid,False
ENSG00000158859_ADAMTS4,ADAMTS4,0.875,0.2398266314,0.5,1,2.525664762,mid,False
ENSG00000159086_PAXBP1,PAXBP1,0.875,0.2398266314,0.5,1,10.59042726,mid,False
ENSG00000159674_SPON2,SPON2,0.875,0.2398266314,0.5,1,10.38554674,mid,False
ENSG00000161999_JMJD8,JMJD8,0.875,0.2398266314,0.5,1,10.49295719,mid,False
ENSG00000162069_BICDL2,BICDL2,0.875,0.2398266314,0.5,1,9.770388587,mid,False
ENSG00000163116_STPG2,STPG2,0.875,0.2398266314,0.5,1,2.738801027,mid,False
ENSG00000163701_IL17RE,IL17RE,0.875,0.2398266314,0.5,1,9.701819459,mid,False
ENSG00000163808_KIF15,KIF15,0.875,0.2398266314,0.5,1,8.508161497,mid,False
ENSG00000163832_ELP6,ELP6,0.875,0.2398266314,0.5,1,8.411465218,mid,False
ENSG00000165480_SKA3,SKA3,0.875,0.2398266314,0.5,1,8.668666343,mid,False
ENSG00000166377_ATP9B,ATP9B,0.875,0.2398266314,0.5,1,8.760522912,mid,False
ENSG00000166925_TSC22D4,TSC22D4,0.875,0.2398266314,0.5,1,10.28991869,mid,False
ENSG00000167291_TBC1D16,TBC1D16,0.875,0.2398266314,0.5,1,12.28272664,head,False
ENSG00000167656_LY6D,LY6D,0.875,0.2398266314,0.5,1,10.17056221,mid,False
ENSG00000168758_SEMA4C,SEMA4C,0.875,0.2398266314,0.5,1,9.497613206,mid,False
ENSG00000169249_ZRSR2,ZRSR2,0.875,0.2398266314,0.5,1,7.133289566,mid,False
ENSG00000172819_RARG,RARG,0.875,0.2398266314,0.5,1,11.32343462,mid,False
ENSG00000173531_MST1,MST1,0.875,0.2398266314,0.5,1,6.69265357,mid,False
ENSG00000173818_ENDOV,ENDOV,0.875,0.2398266314,0.5,1,7.755672057,mid,False
ENSG00000173992_CCS,CCS,0.875,0.2398266314,0.5,1,8.446313244,mid,False
ENSG00000178814_OPLAH,OPLAH,0.875,0.2398266314,0.5,1,9.061963677,mid,False
ENSG00000181625_SLX1B,SLX1B,0.875,0.2398266314,0.5,1,9.174521557,mid,False
ENSG00000182903_ZNF721,ZNF721,0.875,0.2398266314,0.5,1,9.853131684,mid,False
ENSG00000182973_CNOT10,CNOT10,0.875,0.2398266314,0.5,1,9.904169028,mid,False
ENSG00000183474_GTF2H2C,GTF2H2C,0.875,0.2398266314,0.5,1,9.279616821,mid,False
ENSG00000185022_MAFF,MAFF,0.875,0.2398266314,0.5,1,8.861643957,mid,False
ENSG00000185046_ANKS1B,ANKS1B,0.875,0.2398266314,0.5,1,4.599191405,mid,False
ENSG00000185246_PRPF39,PRPF39,0.875,0.2398266314,0.5,1,10.18587529,mid,False
ENSG00000185361_TNFAIP8L1,TNFAIP8L1,0.875,0.2398266314,0.5,1,7.947738279,mid,False
ENSG00000186272_ZNF17,ZNF17,0.875,0.2398266314,0.5,1,7.473592187,mid,False
ENSG00000186350_RXRA,RXRA,0.875,0.2398266314,0.5,1,11.75249885,head,False
ENSG00000186854_TRABD2A,TRABD2A,0.875,0.2398266314,0.5,1,8.374246467,mid,False
ENSG00000188996_HUS1B,HUS1B,0.875,0.2398266314,0.5,1,1.675657505,tail,False
ENSG00000196510_ANAPC7,ANAPC7,0.875,0.2398266314,0.5,1,10.5776322,mid,False
ENSG00000196961_AP2A1,AP2A1,0.875,0.2398266314,0.5,1,10.77840316,mid,False
ENSG00000197056_ZMYM1,ZMYM1,0.875,0.2398266314,0.5,1,9.466272167,mid,False
ENSG00000198482_ZNF808,ZNF808,0.875,0.2398266314,0.5,1,9.010783058,mid,False
ENSG00000204539_CDSN,CDSN,0.875,0.2398266314,0.5,1,2.920046981,mid,False
ENSG00000205571_SMN2,SMN2,0.875,0.2398266314,0.5,1,9.081465628,mid,False
ENSG00000205682_AC020741.1,AC020741.1,0.875,0.2398266314,0.5,1,2.953032367,mid,False
ENSG00000206077_ZDHHC11B,ZDHHC11B,0.875,0.2398266314,0.5,1,3.618451356,mid,False
ENSG00000206195_DUXAP8,DUXAP8,0.875,0.2398266314,0.5,1,11.00699408,mid,False
ENSG00000213614_HEXA,HEXA,0.875,0.2398266314,0.5,1,10.62574464,mid,False
ENSG00000213930_GALT,GALT,0.875,0.2398266314,0.5,1,8.362629455,mid,False
ENSG00000215068_AC025171.2,AC025171.2,0.875,0.2398266314,0.5,1,7.433341761,mid,False
ENSG00000224186_C5orf66,C5orf66,0.875,0.2398266314,0.5,1,6.764354244,mid,False
ENSG00000224635_AL391095.1,AL391095.1,0.875,0.2398266314,0.5,1,4.523652391,mid,False
ENSG00000227060_LINC00629,LINC00629,0.875,0.2398266314,0.5,1,1.921767391,tail,False
ENSG00000227345_PARG,PARG,0.875,0.2398266314,0.5,1,9.938087481,mid,False
ENSG00000229021_AL450992.1,AL450992.1,0.875,0.2398266314,0.5,1,1.729338276,tail,False
ENSG00000230300_STARD13-IT1,STARD13-IT1,0.875,0.2398266314,0.5,1,1.80446423,tail,False
ENSG00000231683_AL033397.1,AL033397.1,0.875,0.2398266314,0.5,1,3.869222243,mid,False
ENSG00000232860_SMG7-AS1,SMG7-AS1,0.875,0.2398266314,0.5,1,3.953505555,mid,False
ENSG00000240583_AQP1,AQP1,0.875,0.2398266314,0.5,1,5.172143739,mid,False
ENSG00000242242_NECTIN3-AS1,NECTIN3-AS1,0.875,0.2398266314,0.5,1,1.611180836,tail,False
ENSG00000244151_AC010973.2,AC010973.2,0.875,0.2398266314,0.5,1,3.033640164,mid,False
ENSG00000244625_MIATNB,MIATNB,0.875,0.2398266314,0.5,1,5.633786888,mid,False
ENSG00000253846_PCDHGA10,PCDHGA10,0.875,0.2398266314,0.5,1,5.194853126,mid,False
ENSG00000260708_AL118516.1,AL118516.1,0.875,0.2398266314,0.5,1,6.23598745,mid,False
ENSG00000260898_ADPGK-AS1,ADPGK-AS1,0.875,0.2398266314,0.5,1,2.399019366,mid,False
ENSG00000260992_DOCK9-DT,DOCK9-DT,0.875,0.2398266314,0.5,1,3.350379076,mid,False
ENSG00000261342_AC006538.1,AC006538.1,0.875,0.2398266314,0.5,1,2.605037704,mid,False
ENSG00000264608_AC005726.3,AC005726.3,0.875,0.2398266314,0.5,1,2.409536729,mid,False
ENSG00000266644_AC103810.5,AC103810.5,0.875,0.2398266314,0.5,1,1.684910705,tail,False
ENSG00000266933_AC005775.1,AC005775.1,0.875,0.2398266314,0.5,1,2.565532176,mid,False
ENSG00000268520_AC008750.5,AC008750.5,0.875,0.2398266314,0.5,1,2.256935455,mid,False
ENSG00000268987_AC011462.3,AC011462.3,0.875,0.2398266314,0.5,1,1.178339749,tail,False
ENSG00000269680_AC008760.1,AC008760.1,0.875,0.2398266314,0.5,1,4.083036669,mid,False
ENSG00000270120_AC007728.3,AC007728.3,0.875,0.2398266314,0.5,1,2.058221052,tail,False
