gene_core,gene,gene_raw,type,start,stop,strand,score,pval,qval,dist_to_tss,band,updown_group
ENSG00000273461,ENSG00000273461_ENSG00000273461,ENSG00000273461.5_ENSG00000273461(+),EBOX,658,669,+,12.6016,2.53e-05,0.63,-337.5,,
ENSG00000273461,ENSG00000273461_ENSG00000273461,ENSG00000273461.5_ENSG00000273461(+),TETO,1344,1362,+,10.925,3.21e-05,1,352,,
ENSG00000273471,ENSG00000273471_ENSG00000273471,ENSG00000273471.2_ENSG00000273471(-),TETO,1329,1347,-,10.205,4.57e-05,1,337,,
ENSG00000273483,ENSG00000273483_AL354760.1,ENSG00000273483.1_ENSG00000273483(-),TETO,929,947,-,11.385,2.43e-05,1,-63,tail,Neutral
ENSG00000273484,ENSG00000273484_OR6R2P,ENSG00000273484.1_OR6R2P(+),TETO,285,303,+,15.785,1.83e-06,1,-707,,
ENSG00000273484,ENSG00000273484_OR6R2P,ENSG00000273484.1_OR6R2P(+),TETO,1072,1090,-,9.6,6.05e-05,1,80,,
ENSG00000273489,ENSG00000273489_AC008264.2,ENSG00000273489.1_ENSG00000273489(-),TETO,660,678,-,8.885,8.86e-05,1,-332,mid,Neutral
ENSG00000273492,ENSG00000273492_AP000229.1,ENSG00000273492.7_APP-DT(+),EBOX,321,332,+,16.1545,5.93e-07,0.334,-674.5,tail,Up
ENSG00000273492,ENSG00000273492_AP000229.1,ENSG00000273492.7_APP-DT(+),EBOX,1076,1087,+,11.9837,3.78e-05,0.63,80.5,tail,Up
ENSG00000273492,ENSG00000273492_AP000229.1,ENSG00000273492.7_APP-DT(+),EBOX,321,332,-,11.0407,6.96e-05,0.63,-674.5,tail,Up
ENSG00000273492,ENSG00000273492_AP000229.1,ENSG00000273492.7_APP-DT(+),EBOX,861,872,+,10.8374,7.89e-05,0.63,-134.5,tail,Up
ENSG00000273509,ENSG00000273509_CNTNAP3P1,ENSG00000273509.1_CNTNAP3P1(+),EBOX,1091,1102,+,11.9187,3.97e-05,0.63,95.5,,
ENSG00000273509,ENSG00000273509_CNTNAP3P1,ENSG00000273509.1_CNTNAP3P1(+),EBOX,1091,1102,-,10.5285,9.44e-05,0.63,95.5,,
ENSG00000273512,ENSG00000273512_ENSG00000273512,ENSG00000273512.1_ENSG00000273512(-),EBOX,1124,1135,+,16.1951,5.62e-07,0.334,128.5,,
ENSG00000273512,ENSG00000273512_ENSG00000273512,ENSG00000273512.1_ENSG00000273512(-),EBOX,572,583,+,12.1138,3.49e-05,0.63,-423.5,,
ENSG00000273512,ENSG00000273512_ENSG00000273512,ENSG00000273512.1_ENSG00000273512(-),EBOX,572,583,-,11.8211,4.24e-05,0.63,-423.5,,
ENSG00000273512,ENSG00000273512_ENSG00000273512,ENSG00000273512.1_ENSG00000273512(-),EBOX,1124,1135,-,11.3008,5.9e-05,0.63,128.5,,
ENSG00000273512,ENSG00000273512_ENSG00000273512,ENSG00000273512.1_ENSG00000273512(-),TETO,821,839,-,8.965,8.47e-05,1,-171,,
ENSG00000273513,ENSG00000273513_TBC1D3K,ENSG00000273513.3_TBC1D3K(+),EBOX,882,893,+,11.9512,3.85e-05,0.63,-113.5,,
ENSG00000273513,ENSG00000273513_TBC1D3K,ENSG00000273513.3_TBC1D3K(+),EBOX,842,853,+,11.5528,5.02e-05,0.63,-153.5,,
ENSG00000273513,ENSG00000273513_TBC1D3K,ENSG00000273513.3_TBC1D3K(+),EBOX,882,893,-,11.4146,5.48e-05,0.63,-113.5,,
ENSG00000273514,ENSG00000273514_FOXD4L6,ENSG00000273514.2_FOXD4L6(-),EBOX,1935,1946,+,11.9756,3.8e-05,0.63,939.5,mid,Neutral
ENSG00000273514,ENSG00000273514_FOXD4L6,ENSG00000273514.2_FOXD4L6(-),EBOX,1473,1484,-,11.065,6.88e-05,0.63,477.5,mid,Neutral
ENSG00000273516,ENSG00000273516_U1,ENSG00000273516.1_U1(-),EBOX,1592,1603,-,12.1301,3.45e-05,0.63,596.5,,
ENSG00000273516,ENSG00000273516_U1,ENSG00000273516.1_U1(-),EBOX,809,820,-,10.6992,8.58e-05,0.63,-186.5,,
ENSG00000273516,ENSG00000273516_U1,ENSG00000273516.1_U1(-),TETO,471,489,-,13.37,7.82e-06,1,-521,,
ENSG00000273536,ENSG00000273536_ENSG00000273536,ENSG00000273536.1_ENSG00000273536(-),TETO,266,284,-,11.275,2.61e-05,1,-726,,
ENSG00000273541,ENSG00000273541_ENSG00000273541,ENSG00000273541.1_ENSG00000273541(+),TETO,977,995,+,10.665,3.68e-05,1,-15,,
ENSG00000273541,ENSG00000273541_ENSG00000273541,ENSG00000273541.1_ENSG00000273541(+),TETO,1167,1185,+,9.435,6.57e-05,1,175,,
ENSG00000273542,ENSG00000273542_HIST1H4K,ENSG00000273542.3_H4C12(-),TETO,528,546,-,10.72,3.58e-05,1,-464,mid,Down
ENSG00000273542,ENSG00000273542_HIST1H4K,ENSG00000273542.3_H4C12(-),TETO,1353,1371,+,9.255,7.21e-05,1,361,mid,Down
ENSG00000273549,ENSG00000273549_Metazoa_SRP,ENSG00000273549.1_Metazoa_SRP(+),TETO,71,89,-,8.93,8.63e-05,1,-921,,
ENSG00000273551,ENSG00000273551_ENSG00000273551,ENSG00000273551.1_ENSG00000273551(-),EBOX,483,494,+,11.0569,6.92e-05,0.63,-512.5,,
ENSG00000273551,ENSG00000273551_ENSG00000273551,ENSG00000273551.1_ENSG00000273551(-),EBOX,483,494,-,11.0244,7.04e-05,0.63,-512.5,,
ENSG00000273553,ENSG00000273553_ENSG00000273553,ENSG00000273553.1_ENSG00000273553(+),TETO,62,80,+,10.265,4.45e-05,1,-930,,
ENSG00000273555,ENSG00000273555_MIR6812,ENSG00000273555.1_MIR6812(+),EBOX,1169,1180,+,11.6016,4.86e-05,0.63,173.5,,
ENSG00000273555,ENSG00000273555_MIR6812,ENSG00000273555.1_MIR6812(+),TETO,899,917,-,8.73,9.67e-05,1,-93,,
ENSG00000273558,ENSG00000273558_ENSG00000273558,ENSG00000273558.1_ENSG00000273558(+),EBOX,1819,1830,-,14.9187,4.27e-06,0.459,823.5,,
ENSG00000273558,ENSG00000273558_ENSG00000273558,ENSG00000273558.1_ENSG00000273558(+),EBOX,1819,1830,+,14.5366,6.4e-06,0.486,823.5,,
ENSG00000273558,ENSG00000273558_ENSG00000273558,ENSG00000273558.1_ENSG00000273558(+),EBOX,10,21,+,12.1138,3.49e-05,0.63,-985.5,,
ENSG00000273558,ENSG00000273558_ENSG00000273558,ENSG00000273558.1_ENSG00000273558(+),EBOX,10,21,-,11.8211,4.24e-05,0.63,-985.5,,
ENSG00000273565,ENSG00000273565_AL691403.2,ENSG00000273565.3_ENSG00000273565(+),EBOX,1441,1452,+,11.8049,4.28e-05,0.63,445.5,tail,Neutral
ENSG00000273566,ENSG00000273566_Metazoa_SRP,ENSG00000273566.1_Metazoa_SRP(-),EBOX,228,239,+,11.2195,6.23e-05,0.63,-767.5,,
ENSG00000273569,ENSG00000273569_ENSG00000273569,ENSG00000273569.1_ENSG00000273569(-),TETO,1479,1497,-,9.58,6.11e-05,1,487,,
ENSG00000273571,ENSG00000273571_ENSG00000273571,ENSG00000273571.1_ENSG00000273571(+),EBOX,496,507,+,10.6179,9.02e-05,0.63,-499.5,,
ENSG00000273580,ENSG00000273580_ENSG00000273580,ENSG00000273580.1_ENSG00000273580(+),EBOX,766,777,+,12.9431,2.05e-05,0.63,-229.5,,
ENSG00000273580,ENSG00000273580_ENSG00000273580,ENSG00000273580.1_ENSG00000273580(+),EBOX,766,777,-,12.8293,2.21e-05,0.63,-229.5,,
ENSG00000273580,ENSG00000273580_ENSG00000273580,ENSG00000273580.1_ENSG00000273580(+),TETO,1741,1759,+,12.005,1.66e-05,1,749,,
ENSG00000273582,ENSG00000273582_ENSG00000273582,ENSG00000273582.2_ENSG00000273582(-),EBOX,869,880,-,10.9756,7.24e-05,0.63,-126.5,,
ENSG00000273582,ENSG00000273582_ENSG00000273582,ENSG00000273582.2_ENSG00000273582(-),EBOX,482,493,-,10.748,8.29e-05,0.63,-513.5,,
ENSG00000273587,ENSG00000273587_SNORA78,ENSG00000273587.1_SNORA78(+),EBOX,1090,1101,+,11.3415,5.74e-05,0.63,94.5,,
ENSG00000273589,ENSG00000273589_ENSG00000273589,ENSG00000273589.1_ENSG00000273589(-),TETO,573,591,+,13.46,7.35e-06,1,-419,,
ENSG00000273590,ENSG00000273590_SMIM11B,ENSG00000273590.6_ENSG00000273590(+),EBOX,1326,1337,-,15.7642,1.3e-06,0.369,330.5,mid,Up
ENSG00000273590,ENSG00000273590_SMIM11B,ENSG00000273590.6_ENSG00000273590(+),EBOX,633,644,+,13.1789,1.75e-05,0.61,-362.5,mid,Up
ENSG00000273590,ENSG00000273590_SMIM11B,ENSG00000273590.6_ENSG00000273590(+),EBOX,1326,1337,+,11.935,3.92e-05,0.63,330.5,mid,Up
ENSG00000273590,ENSG00000273590_SMIM11B,ENSG00000273590.6_ENSG00000273590(+),EBOX,398,409,-,11.2927,5.94e-05,0.63,-597.5,mid,Up
ENSG00000273590,ENSG00000273590_SMIM11B,ENSG00000273590.6_ENSG00000273590(+),EBOX,633,644,-,11.0732,6.85e-05,0.63,-362.5,mid,Up
ENSG00000273590,ENSG00000273590_SMIM11B,ENSG00000273590.6_ENSG00000273590(+),EBOX,1254,1265,+,10.7073,8.53e-05,0.63,258.5,mid,Up
ENSG00000273591,ENSG00000273591_7SK,ENSG00000273591.1_7SK(+),EBOX,1429,1440,+,13.9024,1.08e-05,0.546,433.5,,
ENSG00000273595,ENSG00000273595_ENSG00000273595,ENSG00000273595.1_ENSG00000273595(+),EBOX,370,381,+,12.2927,3.11e-05,0.63,-625.5,,
ENSG00000273595,ENSG00000273595_ENSG00000273595,ENSG00000273595.1_ENSG00000273595(+),TETO,1924,1942,+,9.685,5.81e-05,1,932,,
ENSG00000273596,ENSG00000273596_ENSG00000273596,ENSG00000273596.1_ENSG00000273596(+),EBOX,999,1010,+,10.6179,9.02e-05,0.63,3.5,,
ENSG00000273597,ENSG00000273597_ENSG00000273597,ENSG00000273597.1_ENSG00000273597(-),TETO,1534,1552,+,10.07,4.86e-05,1,542,,
ENSG00000273597,ENSG00000273597_ENSG00000273597,ENSG00000273597.1_ENSG00000273597(-),TETO,1534,1552,-,10.07,4.86e-05,1,542,,
ENSG00000273599,ENSG00000273599_AL731571.1,ENSG00000273599.1_ENSG00000273599(+),EBOX,1987,1998,-,10.4553,9.86e-05,0.63,991.5,mid,Up
ENSG00000273604,ENSG00000273604_EPOP,ENSG00000273604.2_EPOP(-),EBOX,770,781,+,16.3252,4.43e-07,0.321,-225.5,mid,Up
ENSG00000273604,ENSG00000273604_EPOP,ENSG00000273604.2_EPOP(-),EBOX,770,781,-,12.3333,3.04e-05,0.63,-225.5,mid,Up
ENSG00000273604,ENSG00000273604_EPOP,ENSG00000273604.2_EPOP(-),EBOX,857,868,+,11.6911,4.6e-05,0.63,-138.5,mid,Up
ENSG00000273604,ENSG00000273604_EPOP,ENSG00000273604.2_EPOP(-),TETO,872,890,+,9.595,6.06e-05,1,-120,mid,Up
ENSG00000273606,ENSG00000273606_MIR6776,ENSG00000273606.1_MIR6776(-),EBOX,1986,1997,-,10.5447,9.35e-05,0.63,990.5,,
ENSG00000273609,ENSG00000273609_ENSG00000273609,ENSG00000273609.1_ENSG00000273609(-),TETO,1808,1826,+,11.325,2.53e-05,1,816,,
ENSG00000273611,ENSG00000273611_ZNHIT3,ENSG00000273611.6_ZNHIT3(+),EBOX,1143,1154,+,11.6667,4.68e-05,0.63,147.5,mid,Neutral
ENSG00000273611,ENSG00000273611_ZNHIT3,ENSG00000273611.6_ZNHIT3(+),EBOX,1004,1015,-,11.4146,5.48e-05,0.63,8.5,mid,Neutral
ENSG00000273613,ENSG00000273613_MIR6511A4,ENSG00000273613.1_MIR6511A4(-),EBOX,17,28,-,15.3659,2.4e-06,0.429,-978.5,,
ENSG00000273613,ENSG00000273613_MIR6511A4,ENSG00000273613.1_MIR6511A4(-),EBOX,17,28,+,11.2846,5.97e-05,0.63,-978.5,,
ENSG00000273613,ENSG00000273613_MIR6511A4,ENSG00000273613.1_MIR6511A4(-),EBOX,117,128,-,11.2846,5.97e-05,0.63,-878.5,,
ENSG00000273619,ENSG00000273619_AL121832.2,ENSG00000273619.3_RPS21-DT(-),EBOX,594,605,-,10.4472,9.92e-05,0.63,-401.5,mid,Neutral
ENSG00000273634,ENSG00000273634_ENSG00000273634,ENSG00000273634.1_ENSG00000273634(-),TETO,639,657,-,9.285,7.1e-05,1,-353,,
ENSG00000273639,ENSG00000273639_ENSG00000273639,ENSG00000273639.7_ENSG00000273639(+),TETO,500,518,+,9.355,6.84e-05,1,-492,,
ENSG00000273643,ENSG00000273643_PPP1R26P2,ENSG00000273643.1_PPP1R26P2(-),EBOX,567,578,-,11.1382,6.54e-05,0.63,-428.5,,
ENSG00000273644,ENSG00000273644_ENSG00000273644,ENSG00000273644.1_ENSG00000273644(+),TETO,690,708,+,9.375,6.77e-05,1,-302,,
ENSG00000273648,ENSG00000273648_MIR8065,ENSG00000273648.1_MIR8065(+),TETO,1641,1659,+,8.83,9.14e-05,1,649,,
ENSG00000273648,ENSG00000273648_MIR8065,ENSG00000273648.1_MIR8065(+),TETO,1641,1659,-,8.83,9.14e-05,1,649,,
ENSG00000273654,ENSG00000273654_ENSG00000273654,ENSG00000273654.2_ENSG00000273654(+),TETO,531,549,+,11,3.08e-05,1,-461,,
ENSG00000273657,ENSG00000273657_MIR6792,ENSG00000273657.1_MIR6792(+),EBOX,325,336,-,13.4634,1.47e-05,0.578,-670.5,,
ENSG00000273657,ENSG00000273657_MIR6792,ENSG00000273657.1_MIR6792(+),EBOX,1233,1244,-,12.0244,3.68e-05,0.63,237.5,,
ENSG00000273657,ENSG00000273657_MIR6792,ENSG00000273657.1_MIR6792(+),EBOX,325,336,+,11.0407,6.96e-05,0.63,-670.5,,
ENSG00000273658,ENSG00000273658_ENSG00000273658,ENSG00000273658.1_ENSG00000273658(+),EBOX,1090,1101,+,10.7236,8.41e-05,0.63,94.5,,
ENSG00000273658,ENSG00000273658_ENSG00000273658,ENSG00000273658.1_ENSG00000273658(+),TETO,1124,1142,+,11.34,2.5e-05,1,132,,
ENSG00000273658,ENSG00000273658_ENSG00000273658,ENSG00000273658.1_ENSG00000273658(+),TETO,464,482,-,11.3,2.57e-05,1,-528,,
ENSG00000273669,ENSG00000273669_ENSG00000273669,ENSG00000273669.1_ENSG00000273669(+),EBOX,561,572,+,11.8374,4.17e-05,0.63,-434.5,,
ENSG00000273669,ENSG00000273669_ENSG00000273669,ENSG00000273669.1_ENSG00000273669(+),EBOX,107,118,-,11.1951,6.33e-05,0.63,-888.5,,
ENSG00000273675,ENSG00000273675_ENSG00000273675,ENSG00000273675.1_ENSG00000273675(+),TETO,1047,1065,-,9.335,6.91e-05,1,55,,
ENSG00000273677,ENSG00000273677_ENSG00000273677,ENSG00000273677.1_ENSG00000273677(+),EBOX,9,20,-,10.5447,9.35e-05,0.63,-986.5,,
ENSG00000273679,ENSG00000273679_ENSG00000273679,ENSG00000273679.1_ENSG00000273679(+),EBOX,1267,1278,+,11.4146,5.48e-05,0.63,271.5,,
ENSG00000273687,ENSG00000273687_ENSG00000273687,ENSG00000273687.1_ENSG00000273687(+),TETO,1394,1412,-,9.125,7.74e-05,1,402,,
ENSG00000273691,ENSG00000273691_AC087284.1,ENSG00000273691.1_ENSG00000273691(+),EBOX,1689,1700,-,11.1707,6.41e-05,0.63,693.5,mid,Down
ENSG00000273691,ENSG00000273691_AC087284.1,ENSG00000273691.1_ENSG00000273691(+),EBOX,601,612,-,10.9024,7.55e-05,0.63,-394.5,mid,Down
ENSG00000273692,ENSG00000273692_LONRF2P5,ENSG00000273692.1_LONRF2P5(+),EBOX,1565,1576,+,10.6179,9.02e-05,0.63,569.5,,
ENSG00000273692,ENSG00000273692_LONRF2P5,ENSG00000273692.1_LONRF2P5(+),TETO,1937,1955,+,12.88,1.06e-05,1,945,,
ENSG00000273693,ENSG00000273693_CDRT15P10,ENSG00000273693.1_CDRT15P10(-),EBOX,33,44,+,11.5041,5.2e-05,0.63,-962.5,,
ENSG00000273696,ENSG00000273696_CT45A7,ENSG00000273696.5_CT45A7(-),EBOX,954,965,-,10.9837,7.19e-05,0.63,-41.5,,
ENSG00000273696,ENSG00000273696_CT45A7,ENSG00000273696.5_CT45A7(-),TETO,1504,1522,-,14.03,5.09e-06,1,512,,
ENSG00000273696,ENSG00000273696_CT45A7,ENSG00000273696.5_CT45A7(-),TETO,156,174,-,13.43,7.49e-06,1,-836,,
ENSG00000273700,ENSG00000273700_MIR6760,ENSG00000273700.1_MIR6760(+),TETO,188,206,-,13.545,6.94e-06,1,-804,,
ENSG00000273702,ENSG00000273702_AC091271.1,ENSG00000273702.2_ENSG00000273702(-),EBOX,1267,1278,-,10.6748,8.7e-05,0.63,271.5,mid,Up
ENSG00000273710,ENSG00000273710_Metazoa_SRP,ENSG00000273710.1_Metazoa_SRP(-),EBOX,323,334,-,11.7642,4.38e-05,0.63,-672.5,,
ENSG00000273720,ENSG00000273720_ENSG00000273720,ENSG00000273720.1_ENSG00000273720(+),EBOX,371,382,-,11.3984,5.52e-05,0.63,-624.5,,
ENSG00000273720,ENSG00000273720_ENSG00000273720,ENSG00000273720.1_ENSG00000273720(+),EBOX,1828,1839,-,11.3984,5.52e-05,0.63,832.5,,
ENSG00000273720,ENSG00000273720_ENSG00000273720,ENSG00000273720.1_ENSG00000273720(+),TETO,264,282,+,9.88,5.31e-05,1,-728,,
ENSG00000273725,ENSG00000273725_Metazoa_SRP,ENSG00000273725.1_Metazoa_SRP(-),EBOX,1642,1653,-,12.1138,3.49e-05,0.63,646.5,,
ENSG00000273725,ENSG00000273725_Metazoa_SRP,ENSG00000273725.1_Metazoa_SRP(-),EBOX,1642,1653,+,11.8211,4.24e-05,0.63,646.5,,
ENSG00000273725,ENSG00000273725_Metazoa_SRP,ENSG00000273725.1_Metazoa_SRP(-),TETO,325,343,+,9.875,5.32e-05,1,-667,,
ENSG00000273727,ENSG00000273727_U1,ENSG00000273727.1_U1(+),EBOX,1288,1299,-,14.6585,5.75e-06,0.484,292.5,,
ENSG00000273736,ENSG00000273736_ENSG00000273736,ENSG00000273736.2_ENSG00000273736(-),EBOX,1262,1273,+,15.7967,1.21e-06,0.369,266.5,,
ENSG00000273736,ENSG00000273736_ENSG00000273736,ENSG00000273736.2_ENSG00000273736(-),EBOX,1262,1273,-,11.561,4.99e-05,0.63,266.5,,
ENSG00000273736,ENSG00000273736_ENSG00000273736,ENSG00000273736.2_ENSG00000273736(-),EBOX,1390,1401,+,10.8618,7.79e-05,0.63,394.5,,
ENSG00000273742,ENSG00000273742_MIR6075,ENSG00000273742.1_MIR6075(-),EBOX,527,538,+,15.6748,1.52e-06,0.37,-468.5,,
ENSG00000273742,ENSG00000273742_MIR6075,ENSG00000273742.1_MIR6075(-),EBOX,527,538,-,14.9919,3.9e-06,0.449,-468.5,,
ENSG00000273742,ENSG00000273742_MIR6075,ENSG00000273742.1_MIR6075(-),EBOX,1003,1014,+,10.4797,9.72e-05,0.63,7.5,,
ENSG00000273746,ENSG00000273746_ENSG00000273746,ENSG00000273746.1_ENSG00000273746(+),TETO,1299,1317,-,15.85,1.74e-06,1,307,,
ENSG00000273769,ENSG00000273769_L1CAM-AS1,ENSG00000273769.6_L1CAM-AS1(+),EBOX,1267,1278,-,12.9106,2.08e-05,0.63,271.5,,
ENSG00000273769,ENSG00000273769_L1CAM-AS1,ENSG00000273769.6_L1CAM-AS1(+),EBOX,1267,1278,+,12.4634,2.79e-05,0.63,271.5,,
ENSG00000273769,ENSG00000273769_L1CAM-AS1,ENSG00000273769.6_L1CAM-AS1(+),EBOX,1918,1929,+,10.4472,9.92e-05,0.63,922.5,,
ENSG00000273769,ENSG00000273769_L1CAM-AS1,ENSG00000273769.6_L1CAM-AS1(+),TETO,1093,1111,-,10.05,4.91e-05,1,101,,
ENSG00000273773,ENSG00000273773_ENSG00000273773,ENSG00000273773.1_ENSG00000273773(+),EBOX,298,309,-,12.9106,2.08e-05,0.63,-697.5,,
ENSG00000273776,ENSG00000273776_MIR6126,ENSG00000273776.1_MIR6126(-),EBOX,374,385,-,10.8862,7.65e-05,0.63,-621.5,,
ENSG00000273778,ENSG00000273778_MIR6765,ENSG00000273778.1_MIR6765(-),EBOX,396,407,+,12.122,3.47e-05,0.63,-599.5,,
ENSG00000273778,ENSG00000273778_MIR6765,ENSG00000273778.1_MIR6765(-),EBOX,1587,1598,-,11.9187,3.97e-05,0.63,591.5,,
ENSG00000273778,ENSG00000273778_MIR6765,ENSG00000273778.1_MIR6765(-),EBOX,566,577,+,10.8943,7.59e-05,0.63,-429.5,,
ENSG00000273778,ENSG00000273778_MIR6765,ENSG00000273778.1_MIR6765(-),EBOX,1285,1296,+,10.878,7.7e-05,0.63,289.5,,
ENSG00000273778,ENSG00000273778_MIR6765,ENSG00000273778.1_MIR6765(-),EBOX,248,259,-,10.5366,9.4e-05,0.63,-747.5,,
ENSG00000273783,ENSG00000273783_AL136040.1,ENSG00000273783.3_GTF2A1-AS1(+),TETO,438,456,+,9.045,8.09e-05,1,-554,mid,Neutral
ENSG00000273784,ENSG00000273784_ENSG00000273784,ENSG00000273784.6_ENSG00000273784(+),EBOX,1696,1707,-,12.4959,2.73e-05,0.63,700.5,,
ENSG00000273784,ENSG00000273784_ENSG00000273784,ENSG00000273784.6_ENSG00000273784(+),EBOX,1696,1707,+,12.3984,2.88e-05,0.63,700.5,,
ENSG00000273784,ENSG00000273784_ENSG00000273784,ENSG00000273784.6_ENSG00000273784(+),TETO,97,115,+,9.55,6.2e-05,1,-895,,
ENSG00000273786,ENSG00000273786_ENSG00000273786,ENSG00000273786.1_ENSG00000273786(+),EBOX,394,405,+,10.4878,9.67e-05,0.63,-601.5,,
ENSG00000273791,ENSG00000273791_BNIP3P47,ENSG00000273791.1_BNIP3P47(-),EBOX,274,285,+,12.8618,2.16e-05,0.63,-721.5,,
ENSG00000273791,ENSG00000273791_BNIP3P47,ENSG00000273791.1_BNIP3P47(-),TETO,246,264,+,10.035,4.94e-05,1,-746,,
ENSG00000273791,ENSG00000273791_BNIP3P47,ENSG00000273791.1_BNIP3P47(-),TETO,328,346,+,9.345,6.87e-05,1,-664,,
ENSG00000273792,ENSG00000273792_ENSG00000273792,ENSG00000273792.1_ENSG00000273792(-),TETO,113,131,+,9.62,5.99e-05,1,-879,,
ENSG00000273796,ENSG00000273796_BNAT1,ENSG00000273796.2_BNAT1(-),EBOX,1727,1738,-,13.6179,1.33e-05,0.57,731.5,,
ENSG00000273796,ENSG00000273796_BNAT1,ENSG00000273796.2_BNAT1(-),EBOX,1727,1738,+,11.935,3.92e-05,0.63,731.5,,
ENSG00000273796,ENSG00000273796_BNAT1,ENSG00000273796.2_BNAT1(-),EBOX,338,349,-,11.7236,4.49e-05,0.63,-657.5,,
ENSG00000273797,ENSG00000273797_AL133445.2,ENSG00000273797.1_ENSG00000273797(+),TETO,1540,1558,+,8.895,8.81e-05,1,548,tail,Up
ENSG00000273797,ENSG00000273797_AL133445.2,ENSG00000273797.1_ENSG00000273797(+),TETO,1540,1558,-,8.895,8.81e-05,1,548,tail,Up
ENSG00000273802,ENSG00000273802_HIST1H2BG,ENSG00000273802.3_H2BC8(-),EBOX,460,471,-,10.7642,8.19e-05,0.63,-535.5,mid,Neutral
ENSG00000273805,ENSG00000273805_ENSG00000273805,ENSG00000273805.2_ENSG00000273805(+),TETO,32,50,-,13.055,9.6e-06,1,-960,,
ENSG00000273806,ENSG00000273806_ENSG00000273806,ENSG00000273806.1_ENSG00000273806(+),EBOX,1114,1125,+,11.5122,5.17e-05,0.63,118.5,,
ENSG00000273806,ENSG00000273806_ENSG00000273806,ENSG00000273806.1_ENSG00000273806(+),EBOX,606,617,-,11.0569,6.92e-05,0.63,-389.5,,
ENSG00000273812,ENSG00000273812_BX640514.2,ENSG00000273812.3_LINC02970(-),EBOX,829,840,-,12.4228,2.85e-05,0.63,-166.5,mid,Neutral
ENSG00000273812,ENSG00000273812_BX640514.2,ENSG00000273812.3_LINC02970(-),EBOX,288,299,-,11.1138,6.63e-05,0.63,-707.5,mid,Neutral
ENSG00000273812,ENSG00000273812_BX640514.2,ENSG00000273812.3_LINC02970(-),EBOX,288,299,+,10.5122,9.54e-05,0.63,-707.5,mid,Neutral
ENSG00000273813,ENSG00000273813_ENSG00000273813,ENSG00000273813.1_ENSG00000273813(-),EBOX,324,335,+,10.9024,7.55e-05,0.63,-671.5,,
ENSG00000273816,ENSG00000273816_ENSG00000273816,ENSG00000273816.1_ENSG00000273816(-),TETO,65,83,+,13.77,6e-06,1,-927,,
ENSG00000273818,ENSG00000273818_RN7SL673P,ENSG00000273818.1_RN7SL673P(+),EBOX,510,521,+,15.9187,9.82e-07,0.344,-485.5,,
ENSG00000273818,ENSG00000273818_RN7SL673P,ENSG00000273818.1_RN7SL673P(+),EBOX,510,521,-,12.2846,3.13e-05,0.63,-485.5,,
ENSG00000273818,ENSG00000273818_RN7SL673P,ENSG00000273818.1_RN7SL673P(+),EBOX,635,646,-,11.626,4.8e-05,0.63,-360.5,,
ENSG00000273819,ENSG00000273819_ENPP7P7,ENSG00000273819.1_ENPP7P7(-),TETO,1241,1259,+,13.715,6.2e-06,1,249,,
ENSG00000273820,ENSG00000273820_USP27X,ENSG00000273820.2_USP27X(+),EBOX,727,738,+,12.0732,3.57e-05,0.63,-268.5,mid,Neutral
ENSG00000273821,ENSG00000273821_ENSG00000273821,ENSG00000273821.1_ENSG00000273821(+),EBOX,38,49,-,12.9024,2.09e-05,0.63,-957.5,,
ENSG00000273821,ENSG00000273821_ENSG00000273821,ENSG00000273821.1_ENSG00000273821(+),EBOX,38,49,+,10.4878,9.67e-05,0.63,-957.5,,
ENSG00000273824,ENSG00000273824_ENSG00000273824,ENSG00000273824.1_ENSG00000273824(-),EBOX,1908,1919,-,10.6179,9.02e-05,0.63,912.5,,
ENSG00000273825,ENSG00000273825_ENSG00000273825,ENSG00000273825.1_ENSG00000273825(-),EBOX,1931,1942,+,10.8293,7.92e-05,0.63,935.5,,
ENSG00000273828,ENSG00000273828_AL133227.1,ENSG00000273828.3_ENSG00000273828(+),EBOX,350,361,+,11.9106,3.99e-05,0.63,-645.5,tail,Up
ENSG00000273829,ENSG00000273829_Metazoa_SRP,ENSG00000273829.1_Metazoa_SRP(+),EBOX,1739,1750,+,12.1138,3.49e-05,0.63,743.5,,
ENSG00000273829,ENSG00000273829_Metazoa_SRP,ENSG00000273829.1_Metazoa_SRP(+),EBOX,1739,1750,-,11.8211,4.24e-05,0.63,743.5,,
ENSG00000273829,ENSG00000273829_Metazoa_SRP,ENSG00000273829.1_Metazoa_SRP(+),EBOX,1423,1434,-,10.6504,8.83e-05,0.63,427.5,,
ENSG00000273830,ENSG00000273830_MIR7843,ENSG00000273830.1_MIR7843(+),EBOX,764,775,+,11.4553,5.35e-05,0.63,-231.5,,
ENSG00000273830,ENSG00000273830_MIR7843,ENSG00000273830.1_MIR7843(+),TETO,1884,1902,+,15.845,1.75e-06,1,892,,
ENSG00000273835,ENSG00000273835_SNORD115-13,ENSG00000273835.1_SNORD115-13(+),EBOX,1275,1286,-,11.6504,4.72e-05,0.63,279.5,,
ENSG00000273835,ENSG00000273835_SNORD115-13,ENSG00000273835.1_SNORD115-13(+),EBOX,700,711,-,11.2195,6.23e-05,0.63,-295.5,,
ENSG00000273835,ENSG00000273835_SNORD115-13,ENSG00000273835.1_SNORD115-13(+),EBOX,613,624,+,11.0163,7.07e-05,0.63,-382.5,,
